r0,r1,c1
0.004414548033179,0.0072741618380017,6123.883917089725
0.004403287312969884,0.007262249927354962,6147.566596109702
0.006612022483838347,0.0050862272609386175,15119.873595496147
0.004402222876953198,0.007263575565182098,6143.487355847113
0.004401105025569387,0.007264450567427848,6141.861339407566
0.0044014543675912786,0.007264083765485144,6142.495459082778
0.0044011672152121,0.007264359227610653,6142.48932693703
0.0044040730890751775,0.007261167108750666,6149.840909124226
0.004402093097991322,0.007262039935432109,6144.2107834814415
0.004402036348350261,0.007263431166905677,6143.201241380176
0.004397528558748009,0.007267032874767843,6134.333519406923
0.005008206065662505,0.00668084295820026,7685.016387906739
0.004401515313335273,0.007263961530946903,6143.0475355348635
0.004403253463590911,0.0072628388457964795,6145.188521589774
0.004402069139650434,0.007263790057787118,6143.450892002617
0.004400809463278566,0.007264225616531315,6141.672293677624
0.004402462103817873,0.007263239933263934,6146.225120053987
0.004405125556728218,0.0072613008123509366,6145.624702812956
0.004679300298372912,0.006015583831426982,6532.084284800988
0.0044015581582763615,0.007263793963487584,6140.722304802974
0.0043993108316140485,0.007261815652204649,6143.1514150165485
0.007039567895220812,0.005115722852277216,18345.045129829345
0.004401511235364496,0.007264003159704674,6143.006707874832
0.004397778951471774,0.007267979653837963,6140.472172855739
0.004398954294099447,0.007265756139208502,6138.004589083396
0.0044017090856859715,0.007263804143108263,6143.67491901896
0.004408674475884856,0.007258206843586678,6150.522347787051
0.004399303629647482,0.0072652302997030516,6138.811173874561
0.0044019460700961315,0.007263585154130633,6143.426443598671
0.004402606293262899,0.007262816928295909,6144.967281905733
0.004401185759083454,0.00726425098503187,6143.074642907411
0.004401990760220039,0.007263647929695718,6143.905171436243
0.004974090964610486,0.007118419458198869,8265.023372912392
0.004401489160677951,0.007264032516137942,6143.211373561518
0.0044015521638662465,0.007263921132979649,6143.251529025731
0.0043823383258112655,0.0072803127350893355,6104.211317404808
0.004401347901163557,0.007264168633744446,6142.791280452505
0.004401352157332789,0.007264101739946001,6143.06737946812
0.004401097388730654,0.007264175689893685,6142.185433895951
0.004401262176549071,0.007264266139374428,6142.464431414066
0.004404156756465848,0.007261945909076002,6143.497074560811
0.004401265381921188,0.007264419848281589,6141.647269799339
0.0044029163146990435,0.007262980880249438,6148.965075765304
0.004405860857786174,0.007259741914677584,6152.547806495555
0.0044022796425020405,0.007262804945971197,6144.112749778238
0.0054015665428228405,0.006484389726771755,9168.792689372822
0.004401354867253908,0.007264207319906974,6142.689960528997
0.00440162870448614,0.0072640047848973755,6143.525583680635
0.0044022066773210565,0.0072632426366024344,6144.908274519418
0.004399800438356607,0.007265816907904308,6140.7000603503475
0.004394820834285917,0.007269894725236224,6126.42211483793
0.004400925262202886,0.00726446353718777,6142.161483365727
0.004405203012721745,0.00726037847091165,6149.7538928335025
0.00439955510925074,0.007266575855434107,6134.8033643115195
0.0044029263180561185,0.007262593262235454,6145.766290640485
0.004396424362494358,0.00726844821434062,6131.878436125609
0.004403606414823824,0.007261949584435972,6146.786082975
0.0044039364426468625,0.007261807336145094,6147.450300930191
0.00440235326184889,0.007263079991925656,6144.821316579885
0.00440133203998525,0.007264273599732995,6142.942353448856
0.004402056463343623,0.007263465691549212,6143.990019569576
0.004402136102361526,0.007263333929158615,6144.010654384511
0.004400933482386551,0.007264462424493341,6141.624755168159
0.004399313411606872,0.007266206395789411,6138.691761247024
0.004401676501799515,0.007263796761706482,6143.33818859263
0.004407032921722081,0.007258312852588821,6158.714807083061
0.004400213891911593,0.007265686927251572,6142.9821639042575
0.00440155932932947,0.007263846412918509,6143.941931682433
0.0044027030172445625,0.007262903296763848,6145.109197190212
0.004403265107680864,0.007261717838634359,6146.886924312207
0.004400722818535799,0.0072646976967373055,6141.813363527335
0.004404713693123572,0.007262360599273861,6143.785358891256
0.00440069179438647,0.007265168093512567,6139.553326986712
0.004406689276529474,0.0072594250354723975,6150.746759474586
0.004401272457464928,0.007264241140415204,6141.651383971639
0.004407883371273716,0.00725800472158866,6155.157256004701
0.004401143400912639,0.0072644316243721885,6143.257980984916
0.005836720514113244,0.005525055735835654,10964.319787900742
0.004401485501533439,0.007264206119980317,6143.143342916806
0.004395059629258969,0.007270773220303159,6125.287822672889
0.004405979384655091,0.007260849053166029,6150.778160047893
0.004405964069546962,0.007260439271473668,6150.195290878012
0.004402886768288419,0.007262343326286784,6144.2220446293295
0.004401181981477585,0.007264236509518011,6141.936726260921
0.004401509040227102,0.007264025399638973,6143.193061658417
0.004401104758882122,0.007264362746066148,6142.355645013296
0.0044015335877786495,0.007264030295472401,6143.247780595987
0.004401103212744252,0.007264387056435866,6142.2655686204125
0.00440157302129435,0.007264026950940023,6144.334831163689
0.0044014316155949005,0.007264148184811954,6141.955421912069
0.005922520341836054,0.005987376990602057,11273.46306362369
0.004399495262269299,0.007265930534161678,6137.426006782065
0.004400337332093398,0.007265148005921724,6139.442132970692
0.004401294065627901,0.0072642135917589615,6142.6459542793045
0.004400929792055545,0.007264565919429466,6141.840536370386
0.004404216801025781,0.007265309353119317,6129.713210875749
0.004402126312425077,0.007264278738605091,6142.8867781918425
0.004402976423096508,0.007261787742851432,6142.439971062205
0.00487393806308945,0.006808985546581984,7298.844249194961
0.004400867440502303,0.0072649238162918305,6142.169689908398
0.004401319054100101,0.007264126829260521,6142.439200166155
